name,mentions,week
Katy Perry,2,2015-05-17
Katy Perry,1,2015-05-24
Katy Perry,0,2015-02-22
Katy Perry,0,2015-02-15
Katy Perry,0,2015-05-31
Katy Perry,0,2015-06-07
Katy Perry,0,2015-06-14
Tom Cruise,1,2015-02-15
Tom Cruise,0,2015-02-22
Tom Cruise,0,2015-03-01
Tom Cruise,0,2015-03-08
Tom Cruise,0,2015-03-15
Tom Cruise,0,2015-03-22
Tom Cruise,0,2015-03-29
Tom Cruise,1,2015-04-05
Tom Cruise,1,2015-04-12
Tom Cruise,0,2015-04-19
Tom Cruise,2,2015-04-26
Tom Cruise,1,2015-05-03
Tom Cruise,1,2015-05-10
Tom Cruise,5,2015-05-17
Tom Cruise,0,2015-05-24
Tom Cruise,3,2015-05-31
Tom Cruise,0,2015-06-07
Tom Cruise,0,2015-06-14
Chris Pratt,1,2015-03-29
Chris Pratt,1,2015-04-05
Chris Pratt,0,2015-04-12
Chris Pratt,0,2015-04-19
Chris Pratt,0,2015-04-26
Chris Pratt,1,2015-05-03
Chris Pratt,0,2015-05-10
Chris Pratt,0,2015-05-17
Chris Pratt,1,2015-05-24
Chris Pratt,0,2015-05-31
Chris Pratt,4,2015-06-07
Chris Pratt,1,2015-06-14
Chris Pratt,0,2015-03-22
Chris Pratt,0,2015-03-15
Chris Pratt,0,2015-03-08
Chris Pratt,0,2015-03-01
Chris Pratt,0,2015-02-22
Chris Pratt,0,2015-02-15
Tom Brady,1,2015-02-22
Tom Brady,0,2015-03-01
Tom Brady,1,2015-03-08
Tom Brady,0,2015-03-15
Tom Brady,0,2015-03-22
Tom Brady,1,2015-03-29
Tom Brady,0,2015-04-05
Tom Brady,0,2015-04-12
Tom Brady,0,2015-04-19
Tom Brady,0,2015-04-26
Tom Brady,2,2015-05-03
Tom Brady,9,2015-05-10
Tom Brady,12,2015-05-17
Tom Brady,4,2015-05-24
Tom Brady,3,2015-05-31
Tom Brady,2,2015-06-07
Tom Brady,3,2015-06-14
Tom Brady,0,2015-02-15
Jimmy Fallon,1,2015-02-15
Jimmy Fallon,1,2015-02-22
Jimmy Fallon,1,2015-03-01
Jimmy Fallon,1,2015-03-08
Jimmy Fallon,0,2015-03-15
Jimmy Fallon,1,2015-03-22
Jimmy Fallon,0,2015-03-29
Jimmy Fallon,0,2015-04-05
Jimmy Fallon,4,2015-04-12
Jimmy Fallon,0,2015-04-19
Jimmy Fallon,0,2015-04-26
Jimmy Fallon,2,2015-05-03
Jimmy Fallon,2,2015-05-10
Jimmy Fallon,0,2015-05-17
Jimmy Fallon,0,2015-05-24
Jimmy Fallon,1,2015-05-31
Jimmy Fallon,1,2015-06-07
Jimmy Fallon,0,2015-06-14
Amy Schumer,1,2015-03-29
Amy Schumer,0,2015-04-05
Amy Schumer,0,2015-04-12
Amy Schumer,0,2015-04-19
Amy Schumer,0,2015-04-26
Amy Schumer,0,2015-05-03
Amy Schumer,1,2015-05-10
Amy Schumer,3,2015-05-17
Amy Schumer,2,2015-05-24
Amy Schumer,2,2015-05-31
Amy Schumer,1,2015-06-07
Amy Schumer,3,2015-06-14
Amy Schumer,0,2015-03-22
Amy Schumer,0,2015-03-15
Amy Schumer,0,2015-03-08
Amy Schumer,0,2015-03-01
Amy Schumer,0,2015-02-22
Amy Schumer,0,2015-02-15
Paul Newman,1,2015-05-10
Paul Newman,3,2015-05-17
Paul Newman,2,2015-05-24
Paul Newman,3,2015-05-31
Paul Newman,0,2015-05-03
Paul Newman,0,2015-04-26
Paul Newman,0,2015-04-19
Paul Newman,0,2015-04-12
Paul Newman,0,2015-04-05
Paul Newman,0,2015-03-29
Paul Newman,0,2015-03-22
Paul Newman,0,2015-03-15
Paul Newman,0,2015-03-08
Paul Newman,0,2015-03-01
Paul Newman,0,2015-02-22
Paul Newman,0,2015-02-15
Paul Newman,0,2015-06-07
Paul Newman,0,2015-06-14
Jerry West,3,2015-05-17
Jerry West,0,2015-05-24
Jerry West,2,2015-05-31
Jerry West,1,2015-06-07
Jerry West,3,2015-06-14
Jerry West,0,2015-05-10
Jerry West,0,2015-05-03
Jerry West,0,2015-04-26
Jerry West,0,2015-04-19
Jerry West,0,2015-04-12
Jerry West,0,2015-04-05
Jerry West,0,2015-03-29
Jerry West,0,2015-03-22
Jerry West,0,2015-03-15
Jerry West,0,2015-03-08
Jerry West,0,2015-03-01
Jerry West,0,2015-02-22
Jerry West,0,2015-02-15
Dan Patrick,1,2015-05-10
Dan Patrick,7,2015-05-17
Dan Patrick,1,2015-05-24
Dan Patrick,5,2015-05-31
Dan Patrick,2,2015-06-07
Dan Patrick,6,2015-06-14
Dan Patrick,0,2015-05-03
Dan Patrick,0,2015-04-26
Dan Patrick,0,2015-04-19
Dan Patrick,0,2015-04-12
Dan Patrick,0,2015-04-05
Dan Patrick,0,2015-03-29
Dan Patrick,0,2015-03-22
Dan Patrick,0,2015-03-15
Dan Patrick,0,2015-03-08
Dan Patrick,0,2015-03-01
Dan Patrick,0,2015-02-22
Dan Patrick,0,2015-02-15
Al Gore,2,2015-03-29
Al Gore,0,2015-04-05
Al Gore,2,2015-04-12
Al Gore,0,2015-04-19
Al Gore,3,2015-04-26
Al Gore,1,2015-05-03
Al Gore,0,2015-05-10
Al Gore,1,2015-05-17
Al Gore,1,2015-05-24
Al Gore,2,2015-05-31
Al Gore,1,2015-06-07
Al Gore,0,2015-03-22
Al Gore,0,2015-03-15
Al Gore,0,2015-03-08
Al Gore,0,2015-03-01
Al Gore,0,2015-02-22
Al Gore,0,2015-02-15
Al Gore,0,2015-06-14
Barack Obama,4,2015-02-15
Barack Obama,5,2015-02-22
Barack Obama,5,2015-03-01
Barack Obama,4,2015-03-08
Barack Obama,3,2015-03-15
Barack Obama,2,2015-03-22
Barack Obama,2,2015-03-29
Barack Obama,5,2015-04-05
Barack Obama,6,2015-04-12
Barack Obama,5,2015-04-19
Barack Obama,3,2015-04-26
Barack Obama,4,2015-05-03
Barack Obama,7,2015-05-10
Barack Obama,6,2015-05-17
Barack Obama,6,2015-05-24
Barack Obama,3,2015-05-31
Barack Obama,1,2015-06-07
Barack Obama,1,2015-06-14
Barack Obama,1,2015-06-21
Terry Gross,2,2015-02-15
Terry Gross,0,2015-02-22
Terry Gross,0,2015-03-01
Terry Gross,0,2015-03-08
Terry Gross,0,2015-03-15
Terry Gross,0,2015-03-22
Terry Gross,0,2015-03-29
Terry Gross,0,2015-04-05
Terry Gross,3,2015-04-12
Terry Gross,1,2015-04-19
Terry Gross,0,2015-04-26
Terry Gross,0,2015-05-03
Terry Gross,0,2015-05-10
Terry Gross,3,2015-05-17
Terry Gross,1,2015-05-24
Terry Gross,1,2015-05-31
Terry Gross,0,2015-06-07
Terry Gross,4,2015-06-14
Jerry Seinfeld,1,2015-02-22
Jerry Seinfeld,0,2015-03-01
Jerry Seinfeld,0,2015-03-08
Jerry Seinfeld,0,2015-03-15
Jerry Seinfeld,1,2015-03-22
Jerry Seinfeld,0,2015-03-29
Jerry Seinfeld,0,2015-04-05
Jerry Seinfeld,3,2015-04-12
Jerry Seinfeld,0,2015-04-19
Jerry Seinfeld,1,2015-04-26
Jerry Seinfeld,1,2015-05-03
Jerry Seinfeld,1,2015-05-10
Jerry Seinfeld,2,2015-05-17
Jerry Seinfeld,1,2015-05-24
Jerry Seinfeld,1,2015-05-31
Jerry Seinfeld,0,2015-06-07
Jerry Seinfeld,2,2015-06-14
Jerry Seinfeld,0,2015-02-15
LeBron James,2,2015-06-07
LeBron James,7,2015-06-14
LeBron James,0,2015-05-31
LeBron James,0,2015-05-24
LeBron James,0,2015-05-17
LeBron James,0,2015-05-10
LeBron James,0,2015-05-03
LeBron James,0,2015-04-26
LeBron James,0,2015-04-19
LeBron James,0,2015-04-12
LeBron James,0,2015-04-05
LeBron James,0,2015-03-29
LeBron James,0,2015-03-22
LeBron James,0,2015-03-15
LeBron James,0,2015-03-08
LeBron James,0,2015-03-01
LeBron James,0,2015-02-22
LeBron James,0,2015-02-15
Donald Trump,1,2015-02-22
Donald Trump,2,2015-03-01
Donald Trump,0,2015-03-08
Donald Trump,0,2015-03-15
Donald Trump,0,2015-03-22
Donald Trump,0,2015-03-29
Donald Trump,0,2015-04-05
Donald Trump,2,2015-04-12
Donald Trump,2,2015-04-19
Donald Trump,2,2015-04-26
Donald Trump,0,2015-05-03
Donald Trump,1,2015-05-10
Donald Trump,2,2015-05-17
Donald Trump,0,2015-05-24
Donald Trump,0,2015-05-31
Donald Trump,1,2015-06-07
Donald Trump,2,2015-06-14
Donald Trump,0,2015-02-15
Tony Blair,1,2015-02-22
Tony Blair,0,2015-03-01
Tony Blair,0,2015-03-08
Tony Blair,0,2015-03-15
Tony Blair,0,2015-03-22
Tony Blair,0,2015-03-29
Tony Blair,0,2015-04-05
Tony Blair,3,2015-04-12
Tony Blair,1,2015-04-19
Tony Blair,7,2015-04-26
Tony Blair,0,2015-05-03
Tony Blair,1,2015-05-10
Tony Blair,0,2015-05-17
Tony Blair,1,2015-05-24
Tony Blair,0,2015-02-15
Tony Blair,0,2015-05-31
Tony Blair,0,2015-06-07
Tony Blair,0,2015-06-14
Thomas Jefferson,1,2015-02-15
Thomas Jefferson,0,2015-02-22
Thomas Jefferson,2,2015-03-01
Thomas Jefferson,0,2015-03-08
Thomas Jefferson,0,2015-03-15
Thomas Jefferson,0,2015-03-22
Thomas Jefferson,0,2015-03-29
Thomas Jefferson,0,2015-04-05
Thomas Jefferson,1,2015-04-12
Thomas Jefferson,1,2015-04-19
Thomas Jefferson,0,2015-04-26
Thomas Jefferson,2,2015-05-03
Thomas Jefferson,1,2015-05-10
Thomas Jefferson,1,2015-05-17
Thomas Jefferson,0,2015-05-24
Thomas Jefferson,0,2015-05-31
Thomas Jefferson,0,2015-06-07
Thomas Jefferson,2,2015-06-14
